prognosis,symptom1,symptom2,symptom3,symptom4,symptom5,symptom6,symptom7,symptom8,symptom9,symptom10,symptom11,symptom12,symptom13,symptom14,Unnamed:15,Unnamed:16,Unnamed:17
HepatitisD,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,abdominal_pain,yellowing_of_eyes,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisD,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,yellowing_of_eyes,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisD,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,fatigue,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,high_fever,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,yellowish_skin,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,dark_urine,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,nausea,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
HepatitisE,joint_pain,vomiting,fatigue,high_fever,yellowish_skin,dark_urine,loss_of_appetite,abdominal_pain,yellowing_of_eyes,acute_liver_failure,coma,stomach_bleeding,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Alcoholichepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach,distention_of_abdomen,history_of_alcohol_consumption,fluid_overload,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms
Tuberculosis,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,fatigue,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,weight_loss,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,cough,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,high_fever,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,breathlessness,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,sweating,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
Tuberculosis,chills,vomiting,fatigue,weight_loss,cough,high_fever,breathlessness,loss_of_appetite,mild_fever,yellowing_of_eyes,swelled_lymph_nodes,malaise,phlegm,chest_pain,blood_in_sputum,Non_symptoms,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain
CommonCold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain
CommonCold,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,fatigue,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,cough,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,high_fever,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,cough,headache,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,cough,high_fever,swelled_lymph_nodes,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,malaise,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
CommonCold,continuous_sneezing,chills,fatigue,cough,high_fever,headache,swelled_lymph_nodes,phlegm,throat_irritation,redness_of_eyes,sinus_pressure,runny_nose,congestion,chest_pain,loss_of_smell,muscle_pain,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,fatigue,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,cough,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,high_fever,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,breathlessness,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,sweating,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,malaise,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Pneumonia,chills,fatigue,cough,high_fever,breathlessness,sweating,phlegm,chest_pain,fast_heart_rate,rusty_sputum,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Dimorphichemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool,irritation_in_anus,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,breathlessness,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,sweating,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,breathlessness,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,sweating,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Heartattack,vomiting,breathlessness,chest_pain,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,bruising,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,obesity,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,swollen_legs,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_blood_vessels,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_legs,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_legs,swollen_blood_vessels,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Varicoseveins,fatigue,cramps,bruising,obesity,swollen_legs,prominent_veins_on_calf,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,weight_gain,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,fatigue,cold_hands_and_feets,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
Hypothyroidism,fatigue,weight_gain,mood_swings,lethargy,dizziness,puffy_face_and_eyes,enlarged_thyroid,brittle_nails,swollen_extremeties,depression,irritability,abnormal_menstruation,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms,Non_symptoms
